window_diameter_mm,height_tolerance_um,flattening_minimum,outer_mean_absolute_relative_error,outer_rms_relative_error,outer_max_relative_error,outer_mean_contact_iou,outer_mean_contact_precision,outer_mean_contact_recall,outer_curvature_mean_relative_error,outer_binary_mean_relative_error,outer_mean_contact_overlap,outer_plane_floor_median_um,outer_plane_floor_p95_um,outer_plane_floor_mad_um,outer_plane_floor_face_count,above_numerical_floor
0.75,8.0,0.1,0.08869583931506439,0.0993948568089128,0.13418150315873875,0.9091639799675405,0.9987296910399998,0.9104145715461266,0.22462005239156696,0.17308152443093985,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.0,0.15000000000000002,0.10789804739846445,0.1165127241748281,0.1508374136540985,0.892190285426531,1.0,0.892190285426531,0.22462005239156696,0.17308152443093985,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.0,0.20000000000000004,0.12137644193432232,0.1273789509816473,0.16429398153999172,0.8787105984833686,1.0,0.8787105984833686,0.22462005239156696,0.17308152443093985,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.0,0.25000000000000006,0.1442151576704678,0.14885490042553473,0.17224331950783198,0.8558696351791685,1.0,0.8558696351791685,0.22462005239156696,0.17308152443093985,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.0,0.30000000000000004,0.15829391782253774,0.16357136682852508,0.1953187877557072,0.8417894064802168,1.0,0.8417894064802168,0.22462005239156696,0.17308152443093985,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.0,0.3500000000000001,0.16605368120676609,0.17154739967555388,0.2093270628201783,0.8340288247133264,1.0,0.8340288247133264,0.22462005239156696,0.17308152443093985,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.0,0.40000000000000013,0.17998134989981932,0.18309010114109583,0.21697868183190805,0.8200999315755568,1.0,0.8200999315755568,0.22462005239156696,0.17308152443093985,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.0,0.45000000000000007,0.1972188301259615,0.19963766538455247,0.23618329947125816,0.8028608691926876,1.0,0.8028608691926876,0.22462005239156696,0.17308152443093985,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.0,0.5000000000000001,0.20766106005252957,0.2093911954422286,0.24557306897650083,0.792417734203409,1.0,0.7924177342034089,0.22462005239156696,0.17308152443093985,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.0,0.5500000000000002,0.22416417537329394,0.2256150879351477,0.2574897599355319,0.7759129582682814,1.0,0.7759129582682813,0.22462005239156696,0.17308152443093985,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.0,0.6000000000000002,0.24625950796956025,0.247333457424607,0.2655975578209353,0.7538153586190423,1.0,0.7538153586190424,0.22462005239156696,0.17308152443093985,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.0,0.6500000000000001,0.26712886655753104,0.26791396769496084,0.2826004815003752,0.7329438999018876,1.0,0.7329438999018877,0.22462005239156696,0.17308152443093985,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.0,0.7000000000000002,0.2909188179101961,0.2914691350075263,0.3028840169992563,0.7091516223983744,1.0,0.7091516223983744,0.22462005239156696,0.17308152443093985,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.0,0.7500000000000002,0.3147149090614085,0.31499036155112536,0.325977419614798,0.6853532459618688,1.0,0.6853532459618688,0.22462005239156696,0.17308152443093985,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.0,0.8000000000000002,0.3392062822338425,0.3395698703352698,0.359921871073543,0.6608593664808947,1.0,0.6608593664808947,0.22462005239156696,0.17308152443093985,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.0,0.8500000000000002,0.371837566184175,0.37262235709734787,0.40343935857012947,0.6282245710347371,1.0,0.628224571034737,0.22462005239156696,0.17308152443093985,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.0,0.9000000000000002,0.43609926613493993,0.436827488121867,0.46193039852779083,0.5639565925735627,1.0,0.5639565925735627,0.22462005239156696,0.17308152443093985,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.0,0.9500000000000003,0.5016435302135783,0.5039249106016476,0.5588011577105056,0.4984053048109437,1.0,0.49840530481094375,0.22462005239156696,0.17308152443093985,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.5,0.1,0.08869583931506439,0.0993948568089128,0.13418150315873875,0.9091639799675405,0.9987296910399998,0.9104145715461266,0.22462005239156696,0.16214311142894872,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.5,0.15000000000000002,0.10789804739846445,0.1165127241748281,0.1508374136540985,0.892190285426531,1.0,0.892190285426531,0.22462005239156696,0.16214311142894872,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.5,0.20000000000000004,0.12137644193432232,0.1273789509816473,0.16429398153999172,0.8787105984833686,1.0,0.8787105984833686,0.22462005239156696,0.16214311142894872,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.5,0.25000000000000006,0.1442151576704678,0.14885490042553473,0.17224331950783198,0.8558696351791685,1.0,0.8558696351791685,0.22462005239156696,0.16214311142894872,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.5,0.30000000000000004,0.15829391782253774,0.16357136682852508,0.1953187877557072,0.8417894064802168,1.0,0.8417894064802168,0.22462005239156696,0.16214311142894872,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.5,0.3500000000000001,0.16605368120676609,0.17154739967555388,0.2093270628201783,0.8340288247133264,1.0,0.8340288247133264,0.22462005239156696,0.16214311142894872,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.5,0.40000000000000013,0.17998134989981932,0.18309010114109583,0.21697868183190805,0.8200999315755568,1.0,0.8200999315755568,0.22462005239156696,0.16214311142894872,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.5,0.45000000000000007,0.1972188301259615,0.19963766538455247,0.23618329947125816,0.8028608691926876,1.0,0.8028608691926876,0.22462005239156696,0.16214311142894872,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.5,0.5000000000000001,0.20766106005252957,0.2093911954422286,0.24557306897650083,0.792417734203409,1.0,0.7924177342034089,0.22462005239156696,0.16214311142894872,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.5,0.5500000000000002,0.22416417537329394,0.2256150879351477,0.2574897599355319,0.7759129582682814,1.0,0.7759129582682813,0.22462005239156696,0.16214311142894872,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.5,0.6000000000000002,0.24625950796956025,0.247333457424607,0.2655975578209353,0.7538153586190423,1.0,0.7538153586190424,0.22462005239156696,0.16214311142894872,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.5,0.6500000000000001,0.26712886655753104,0.26791396769496084,0.2826004815003752,0.7329438999018876,1.0,0.7329438999018877,0.22462005239156696,0.16214311142894872,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.5,0.7000000000000002,0.2909188179101961,0.2914691350075263,0.3028840169992563,0.7091516223983744,1.0,0.7091516223983744,0.22462005239156696,0.16214311142894872,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.5,0.7500000000000002,0.3147149090614085,0.31499036155112536,0.325977419614798,0.6853532459618688,1.0,0.6853532459618688,0.22462005239156696,0.16214311142894872,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.5,0.8000000000000002,0.3392062822338425,0.3395698703352698,0.359921871073543,0.6608593664808947,1.0,0.6608593664808947,0.22462005239156696,0.16214311142894872,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.5,0.8500000000000002,0.371837566184175,0.37262235709734787,0.40343935857012947,0.6282245710347371,1.0,0.628224571034737,0.22462005239156696,0.16214311142894872,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.5,0.9000000000000002,0.43609926613493993,0.436827488121867,0.46193039852779083,0.5639565925735627,1.0,0.5639565925735627,0.22462005239156696,0.16214311142894872,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,8.5,0.9500000000000003,0.5016435302135783,0.5039249106016476,0.5588011577105056,0.4984053048109437,1.0,0.49840530481094375,0.22462005239156696,0.16214311142894872,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.0,0.1,0.08869583931506439,0.0993948568089128,0.13418150315873875,0.9091639799675405,0.9987296910399998,0.9104145715461266,0.22462005239156696,0.14749073827790402,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.0,0.15000000000000002,0.10789804739846445,0.1165127241748281,0.1508374136540985,0.892190285426531,1.0,0.892190285426531,0.22462005239156696,0.14749073827790402,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.0,0.20000000000000004,0.12137644193432232,0.1273789509816473,0.16429398153999172,0.8787105984833686,1.0,0.8787105984833686,0.22462005239156696,0.14749073827790402,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.0,0.25000000000000006,0.1442151576704678,0.14885490042553473,0.17224331950783198,0.8558696351791685,1.0,0.8558696351791685,0.22462005239156696,0.14749073827790402,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.0,0.30000000000000004,0.15829391782253774,0.16357136682852508,0.1953187877557072,0.8417894064802168,1.0,0.8417894064802168,0.22462005239156696,0.14749073827790402,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.0,0.3500000000000001,0.16605368120676609,0.17154739967555388,0.2093270628201783,0.8340288247133264,1.0,0.8340288247133264,0.22462005239156696,0.14749073827790402,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.0,0.40000000000000013,0.17998134989981932,0.18309010114109583,0.21697868183190805,0.8200999315755568,1.0,0.8200999315755568,0.22462005239156696,0.14749073827790402,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.0,0.45000000000000007,0.1972188301259615,0.19963766538455247,0.23618329947125816,0.8028608691926876,1.0,0.8028608691926876,0.22462005239156696,0.14749073827790402,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.0,0.5000000000000001,0.20766106005252957,0.2093911954422286,0.24557306897650083,0.792417734203409,1.0,0.7924177342034089,0.22462005239156696,0.14749073827790402,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.0,0.5500000000000002,0.22416417537329394,0.2256150879351477,0.2574897599355319,0.7759129582682814,1.0,0.7759129582682813,0.22462005239156696,0.14749073827790402,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.0,0.6000000000000002,0.24625950796956025,0.247333457424607,0.2655975578209353,0.7538153586190423,1.0,0.7538153586190424,0.22462005239156696,0.14749073827790402,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.0,0.6500000000000001,0.26712886655753104,0.26791396769496084,0.2826004815003752,0.7329438999018876,1.0,0.7329438999018877,0.22462005239156696,0.14749073827790402,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.0,0.7000000000000002,0.2909188179101961,0.2914691350075263,0.3028840169992563,0.7091516223983744,1.0,0.7091516223983744,0.22462005239156696,0.14749073827790402,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.0,0.7500000000000002,0.3147149090614085,0.31499036155112536,0.325977419614798,0.6853532459618688,1.0,0.6853532459618688,0.22462005239156696,0.14749073827790402,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.0,0.8000000000000002,0.3392062822338425,0.3395698703352698,0.359921871073543,0.6608593664808947,1.0,0.6608593664808947,0.22462005239156696,0.14749073827790402,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.0,0.8500000000000002,0.371837566184175,0.37262235709734787,0.40343935857012947,0.6282245710347371,1.0,0.628224571034737,0.22462005239156696,0.14749073827790402,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.0,0.9000000000000002,0.43609926613493993,0.436827488121867,0.46193039852779083,0.5639565925735627,1.0,0.5639565925735627,0.22462005239156696,0.14749073827790402,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.0,0.9500000000000003,0.5016435302135783,0.5039249106016476,0.5588011577105056,0.4984053048109437,1.0,0.49840530481094375,0.22462005239156696,0.14749073827790402,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.5,0.1,0.08869583931506439,0.0993948568089128,0.13418150315873875,0.9091639799675405,0.9987296910399998,0.9104145715461266,0.22462005239156696,0.13254388440888168,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.5,0.15000000000000002,0.10789804739846445,0.1165127241748281,0.1508374136540985,0.892190285426531,1.0,0.892190285426531,0.22462005239156696,0.13254388440888168,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.5,0.20000000000000004,0.12137644193432232,0.1273789509816473,0.16429398153999172,0.8787105984833686,1.0,0.8787105984833686,0.22462005239156696,0.13254388440888168,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.5,0.25000000000000006,0.1442151576704678,0.14885490042553473,0.17224331950783198,0.8558696351791685,1.0,0.8558696351791685,0.22462005239156696,0.13254388440888168,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.5,0.30000000000000004,0.15829391782253774,0.16357136682852508,0.1953187877557072,0.8417894064802168,1.0,0.8417894064802168,0.22462005239156696,0.13254388440888168,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.5,0.3500000000000001,0.16605368120676609,0.17154739967555388,0.2093270628201783,0.8340288247133264,1.0,0.8340288247133264,0.22462005239156696,0.13254388440888168,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.5,0.40000000000000013,0.17998134989981932,0.18309010114109583,0.21697868183190805,0.8200999315755568,1.0,0.8200999315755568,0.22462005239156696,0.13254388440888168,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.5,0.45000000000000007,0.1972188301259615,0.19963766538455247,0.23618329947125816,0.8028608691926876,1.0,0.8028608691926876,0.22462005239156696,0.13254388440888168,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.5,0.5000000000000001,0.20766106005252957,0.2093911954422286,0.24557306897650083,0.792417734203409,1.0,0.7924177342034089,0.22462005239156696,0.13254388440888168,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.5,0.5500000000000002,0.22416417537329394,0.2256150879351477,0.2574897599355319,0.7759129582682814,1.0,0.7759129582682813,0.22462005239156696,0.13254388440888168,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.5,0.6000000000000002,0.24625950796956025,0.247333457424607,0.2655975578209353,0.7538153586190423,1.0,0.7538153586190424,0.22462005239156696,0.13254388440888168,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.5,0.6500000000000001,0.26712886655753104,0.26791396769496084,0.2826004815003752,0.7329438999018876,1.0,0.7329438999018877,0.22462005239156696,0.13254388440888168,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
0.75,9.5,0.7000000000000002,0.2909188179101961,0.2914691350075263,0.3028840169992563,0.7091516223983744,1.0,0.7091516223983744,0.22462005239156696,0.13254388440888168,0.9818886321576094,0.23300690492011578,1.9952976635441861,0.24957524802501949,2669,1
